loan_amount,interest_rate,loan_term,credit_score,default_status,approval_delay,disbursement_delay,loan_duration,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_type_Part-time,employment_type_Self-employed,income_level_Low,income_level_Medium,marital_status_Married,marital_status_Single,education_level_High School,education_level_Master,education_level_PhD
54312,0.065310497,41,431,0,11,1,108,1,0,0,0,0,1,0,1,0,0,1,0
13112,0.082450405,21,556,0,18,6,143,1,0,0,0,0,1,0,0,0,0,0,1
76225,0.099711125,42,440,0,23,4,102,0,0,0,0,1,1,0,0,1,0,1,0
45814,0.06576877,36,508,0,5,5,153,0,0,1,0,1,0,1,0,1,0,1,0
86091,0.095918844,40,818,0,1,5,68,0,0,0,1,0,0,0,0,1,0,1,0
51719,0.073499156,35,350,1,1,14,30,0,0,1,0,1,0,1,1,0,0,1,0
34919,0.106297922,50,802,0,19,4,42,0,0,0,0,1,1,0,0,1,0,1,0
74155,0.074522711,32,558,0,12,9,71,1,0,0,1,0,0,1,0,1,1,0,0
72569,0.067392605,52,477,1,13,6,64,0,0,0,0,1,1,0,0,1,0,0,0
42328,0.090308577,20,842,1,5,3,66,0,1,0,1,0,0,1,0,1,0,0,0
71482,0.073463154,53,655,0,11,12,104,0,1,0,0,1,0,0,0,0,0,1,0
25618,0.067378257,53,617,0,24,0,156,0,0,1,0,1,1,0,0,0,0,1,0
35675,0.072832402,13,663,0,12,8,49,0,0,1,0,0,0,1,1,0,1,0,0
19919,0.079330902,15,354,0,23,6,86,0,0,1,0,1,1,0,0,0,0,1,0
5173,0.100132702,19,455,0,7,8,76,0,1,0,1,0,0,0,0,0,1,0,0
27400,0.050988684,43,343,0,13,11,137,0,0,0,1,0,1,0,0,0,0,0,0
51445,0.08034621,25,841,0,17,10,122,1,0,0,0,0,0,0,0,0,0,0,1
71305,0.089373554,24,621,0,29,8,157,0,0,1,1,0,0,1,0,0,0,0,0
38564,0.082901729,32,313,0,26,6,122,0,0,0,0,0,0,0,0,1,0,0,1
46814,0.099647978,35,656,1,3,14,151,0,0,0,0,1,1,0,1,0,0,0,1
80747,0.07888482,29,782,0,5,1,72,0,1,0,0,0,0,1,0,0,0,0,1
89791,0.077231728,56,658,0,29,10,147,0,1,0,0,1,1,0,0,0,0,1,0
28962,0.088884943,51,617,1,21,1,111,1,0,0,1,0,1,0,1,0,1,0,0
85892,0.081489707,37,374,0,27,3,93,0,0,0,0,0,0,1,0,0,0,0,1
86842,0.074143869,43,493,0,25,8,35,0,0,1,1,0,0,0,0,0,1,0,0
71533,0.087742161,55,662,0,5,12,125,0,1,0,1,0,0,0,1,0,0,0,0
57184,0.070212076,44,395,0,14,6,60,0,0,0,1,0,0,1,0,1,0,0,1
83912,0.070832343,42,339,0,23,8,116,0,1,0,1,0,0,1,0,1,0,0,0
11578,0.07208009,29,696,0,23,3,160,0,0,0,1,0,1,0,1,0,1,0,0
19624,0.100296037,46,406,0,29,8,126,0,1,0,0,0,1,0,0,1,1,0,0
40194,0.031684755,23,316,0,12,6,132,0,0,1,1,0,0,1,0,1,0,0,0
1389,0.085933983,36,826,0,6,7,137,1,0,0,0,0,0,1,0,1,1,0,0
68391,0.080514077,56,798,0,12,0,177,0,0,1,0,0,1,0,0,1,0,0,0
14794,0.054786943,42,824,0,20,8,87,0,1,0,0,0,1,0,0,0,1,0,0
59002,0.084645902,21,342,1,5,11,86,0,1,0,1,0,0,0,1,0,0,1,0
36531,0.08713628,58,649,1,5,7,100,0,1,0,1,0,0,1,0,1,0,0,0
53815,0.088844588,45,329,0,13,0,33,0,0,1,0,0,1,0,0,1,0,0,1
5986,0.040222579,14,740,0,2,13,71,0,1,0,1,0,0,0,1,0,0,0,1
33298,0.100495841,57,841,0,10,12,131,0,0,1,0,0,1,0,0,0,0,0,1
2481,0.068933949,50,754,0,12,7,63,0,1,0,1,0,0,1,0,1,1,0,0
57408,0.090298516,19,393,0,2,14,47,1,0,0,1,0,0,0,0,1,0,0,0
70267,0.091116107,43,594,0,11,14,126,1,0,0,0,0,1,0,0,0,1,0,0
17835,0.066849544,54,848,0,22,4,141,0,1,0,1,0,0,1,1,0,0,0,1
28798,0.089906899,40,388,1,21,2,171,0,0,0,0,0,0,1,0,1,0,1,0
92649,0.074217601,33,802,0,20,7,40,0,0,1,0,0,0,1,0,1,0,0,1
65887,0.048929342,31,513,0,26,10,150,0,1,0,1,0,0,1,1,0,0,0,1
20477,0.097516129,17,721,0,21,10,37,0,0,1,1,0,0,0,0,0,0,0,1
18266,0.068374326,54,825,0,21,2,89,0,0,0,0,0,1,0,1,0,0,1,0
87328,0.067182598,40,491,0,19,7,71,1,0,0,0,0,1,0,0,1,0,1,0
86988,0.073954012,53,523,1,27,4,173,0,0,1,0,0,0,1,0,0,0,0,0
44526,0.084083551,28,686,0,26,7,130,0,0,1,0,1,1,0,0,0,0,1,0
12889,0.079140944,42,773,0,4,2,124,0,0,1,1,0,0,1,0,0,0,0,0
25335,0.088221004,45,502,1,12,9,71,0,0,1,0,1,1,0,1,0,0,1,0
12254,0.05990766,49,746,1,22,5,175,0,0,1,0,0,1,0,1,0,0,0,0
87610,0.068864204,48,367,0,26,11,150,1,0,0,0,1,1,0,1,0,0,0,1
12442,0.078260044,15,391,0,10,5,164,0,0,1,0,0,0,0,0,1,0,1,0
47289,0.108468309,13,477,0,16,3,161,0,0,1,0,1,0,1,1,0,1,0,0
54747,0.078292812,23,302,0,27,4,125,1,0,0,0,1,0,0,0,0,1,0,0
38327,0.096278334,46,402,0,28,11,59,0,1,0,1,0,1,0,0,1,0,0,0
17199,0.080578328,17,572,0,9,11,74,0,1,0,1,0,0,0,0,1,0,1,0
73827,0.07274512,57,833,0,11,6,60,0,0,1,0,1,0,0,0,1,0,1,0
1112,0.076299134,19,415,0,5,0,75,1,0,0,0,0,0,0,0,0,1,0,0
88051,0.077473704,32,763,0,4,7,75,0,0,1,1,0,1,0,1,0,0,1,0
20581,0.089054686,57,403,0,21,10,34,0,1,0,0,1,0,0,0,0,0,1,0
60722,0.100619169,46,558,0,0,14,39,1,0,0,0,0,1,0,1,0,0,0,0
93036,0.085395213,59,607,0,19,2,139,0,0,0,1,0,0,1,0,1,0,0,1
98562,0.097806165,26,666,0,23,6,36,1,0,0,0,1,1,0,0,1,1,0,0
17523,0.065528154,18,601,0,19,14,87,0,1,0,0,0,1,0,0,0,0,0,1
67960,0.073780542,26,326,0,29,8,76,1,0,0,0,0,1,0,1,0,0,1,0
20552,0.069135462,56,807,0,14,12,121,0,0,0,0,1,0,1,0,1,0,1,0
11808,0.084716669,17,826,0,15,1,50,1,0,0,0,0,0,1,0,0,0,0,0
73525,0.074615624,58,664,0,28,12,167,0,0,1,0,1,1,0,0,0,0,0,1
24620,0.090946594,28,597,1,9,9,101,0,0,1,0,0,1,0,1,0,0,0,1
1887,0.066034974,15,660,0,23,9,166,0,1,0,0,1,0,1,1,0,0,0,0
32802,0.080645465,33,803,1,26,6,168,1,0,0,1,0,0,1,1,0,0,0,1
86024,0.090302869,43,329,0,7,0,179,0,1,0,0,0,1,0,0,1,0,0,0
96549,0.049020458,33,738,0,1,4,133,1,0,0,0,1,0,1,0,0,0,0,0
82938,0.11182447,38,639,0,21,10,119,0,1,0,0,1,1,0,1,0,0,1,0
87741,0.075752722,57,425,0,6,6,79,1,0,0,0,0,1,0,0,0,0,1,0
27049,0.049624401,26,665,0,22,13,130,0,0,1,1,0,1,0,0,1,0,1,0
78789,0.082371408,55,742,1,0,4,95,0,1,0,0,1,0,1,0,1,0,0,0
85526,0.080501652,33,562,0,19,4,176,0,1,0,1,0,0,1,1,0,0,1,0
8846,0.078771584,39,521,0,29,5,145,0,0,0,0,0,0,1,0,1,1,0,0
91563,0.094867867,53,301,0,22,9,45,1,0,0,1,0,1,0,0,0,1,0,0
47220,0.091211675,49,693,0,5,9,161,0,0,1,0,0,1,0,0,0,0,1,0
47163,0.084468143,20,605,0,12,10,78,0,0,1,0,1,0,0,0,1,0,0,0
4765,0.086752335,45,445,0,11,13,67,0,0,1,1,0,1,0,0,1,1,0,0
82486,0.078434623,47,829,0,18,13,164,0,1,0,0,0,1,0,0,1,0,1,0
46270,0.106632363,20,827,0,25,10,43,0,0,1,0,1,0,0,0,0,1,0,0
76277,0.05781206,26,607,0,25,5,114,0,1,0,1,0,1,0,0,1,1,0,0
89278,0.082094775,56,639,0,16,9,63,0,0,0,0,0,1,0,1,0,1,0,0
91239,0.080975369,31,651,0,4,12,178,0,0,1,1,0,0,1,1,0,0,0,1
23931,0.092199206,19,508,0,26,1,156,0,0,0,0,1,0,0,0,0,1,0,0
90116,0.067342192,39,504,0,23,11,92,1,0,0,0,1,0,1,0,1,0,1,0
56633,0.053844911,30,314,0,14,11,71,1,0,0,0,0,0,0,0,1,1,0,0
81702,0.082352345,27,727,0,13,9,100,0,0,0,1,0,1,0,0,1,0,1,0
52913,0.084218457,22,775,0,2,10,114,1,0,0,1,0,0,0,1,0,1,0,0
95776,0.102343991,53,597,0,4,9,167,0,0,1,0,1,0,1,1,0,1,0,0
26991,0.060944569,19,393,0,24,12,50,0,0,1,1,0,1,0,1,0,0,0,1
55845,0.097320407,44,406,0,13,11,142,0,1,0,1,0,0,1,1,0,1,0,0
99505,0.115511215,21,718,0,7,8,92,0,0,0,1,0,0,0,1,0,0,1,0
56312,0.074333527,29,577,0,10,2,118,0,0,0,0,0,0,0,0,0,0,0,1
11561,0.060635867,46,427,0,24,0,106,0,1,0,0,1,0,0,0,0,0,0,1
17901,0.073895385,54,758,0,14,10,156,0,0,1,0,0,0,1,0,1,1,0,0
96556,0.080210075,14,337,0,12,0,148,0,0,0,0,1,1,0,0,1,1,0,0
63875,0.088456818,51,497,0,4,8,79,0,1,0,0,0,1,0,1,0,0,0,0
26917,0.071129079,38,656,0,12,5,56,0,0,0,0,0,0,1,0,1,1,0,0
63120,0.103327978,39,306,0,2,6,165,0,0,0,0,0,0,1,0,0,0,0,0
2988,0.063282015,57,631,1,12,1,152,0,1,0,1,0,0,1,0,0,0,1,0
15256,0.053911923,17,818,0,10,10,59,0,0,0,0,1,1,0,0,1,1,0,0
88728,0.096600656,58,493,0,8,13,47,1,0,0,0,0,0,0,1,0,1,0,0
29230,0.045880685,25,615,0,3,11,52,0,1,0,1,0,0,1,0,0,0,0,0
60778,0.076938053,18,300,0,16,0,67,0,1,0,0,0,0,1,0,1,0,0,0
46833,0.126765217,21,361,0,14,1,134,1,0,0,1,0,0,0,1,0,0,0,1
23625,0.079819347,26,642,0,26,12,59,0,0,0,0,0,1,0,0,1,0,0,1
33088,0.063188485,42,317,0,17,2,148,1,0,0,0,1,0,1,1,0,1,0,0
80650,0.079139038,40,670,1,15,2,59,0,0,0,0,1,0,1,1,0,0,1,0
42167,0.079237988,53,534,0,23,7,103,0,0,1,0,0,0,1,0,0,0,0,1
72291,0.082409749,28,368,0,1,3,100,1,0,0,0,0,0,0,0,0,0,0,1
66303,0.089933945,40,746,0,5,0,46,1,0,0,0,0,0,0,0,1,0,0,1
77361,0.064413332,55,307,0,11,1,98,1,0,0,0,0,0,0,0,1,0,0,0
89229,0.105313221,26,761,1,4,8,135,0,0,1,1,0,0,0,1,0,1,0,0
5117,0.083676714,37,610,0,24,1,108,0,0,0,0,1,1,0,0,0,0,0,0
91265,0.090901911,23,433,0,23,11,170,0,0,1,1,0,0,0,1,0,0,1,0
98718,0.070577759,36,684,0,16,8,36,1,0,0,0,1,0,1,1,0,0,0,0
61710,0.099295732,52,355,0,18,4,97,0,0,1,0,0,0,1,1,0,1,0,0
95426,0.076144214,16,659,0,29,3,89,1,0,0,0,1,0,1,1,0,0,0,0
95876,0.084163288,15,413,0,11,3,134,0,1,0,0,0,0,1,1,0,0,1,0
68054,0.066003409,55,387,0,4,2,64,0,0,0,0,0,1,0,1,0,1,0,0
31949,0.065046026,59,437,0,27,1,58,1,0,0,1,0,1,0,0,1,1,0,0
23547,0.09032308,52,407,0,23,7,129,0,0,1,0,1,1,0,0,0,1,0,0
82882,0.073345898,42,799,0,6,5,148,0,0,1,1,0,1,0,0,0,1,0,0
69136,0.067192654,14,834,1,1,8,63,0,0,1,1,0,1,0,1,0,0,1,0
65619,0.07035225,14,443,0,29,1,165,0,0,0,1,0,1,0,1,0,1,0,0
62842,0.090484296,37,355,0,11,11,33,0,1,0,1,0,0,0,1,0,0,1,0
95803,0.070564432,28,305,0,22,0,95,0,0,0,0,1,1,0,0,0,0,1,0
27990,0.078235176,21,841,0,4,7,123,0,1,0,0,1,1,0,0,0,0,0,0
17193,0.080225416,13,746,0,21,7,86,0,0,1,1,0,0,1,1,0,0,0,0
31109,0.051239767,35,684,1,7,4,122,0,0,0,0,1,0,1,0,0,1,0,0
20233,0.057933104,22,606,0,4,1,161,0,1,0,0,0,1,0,1,0,0,0,1
82730,0.085044168,35,601,0,15,9,114,0,0,1,0,1,0,0,1,0,0,0,1
35510,0.06894456,46,704,0,8,4,177,0,0,1,1,0,0,0,1,0,1,0,0
2306,0.095850874,34,809,1,0,7,142,0,0,0,0,0,0,0,0,1,0,1,0
4849,0.094502107,43,372,1,4,13,126,0,1,0,0,0,0,0,0,0,0,0,0
13360,0.09078753,34,564,0,0,13,84,0,0,1,0,0,1,0,0,0,1,0,0
95767,0.107296577,45,526,0,16,3,35,0,0,1,0,0,0,0,0,0,1,0,0
46800,0.07875366,52,492,0,0,13,58,0,0,1,0,0,1,0,1,0,0,1,0
37963,0.089733229,30,673,1,14,1,109,1,0,0,1,0,1,0,0,1,0,0,0
55330,0.071233985,13,309,0,4,2,129,0,1,0,1,0,1,0,1,0,0,0,1
52707,0.116785549,13,601,0,8,2,162,0,1,0,0,0,1,0,1,0,0,0,1
19689,0.109754505,26,658,0,17,8,166,1,0,0,1,0,1,0,1,0,1,0,0
30084,0.080178207,32,351,0,5,12,66,0,0,1,0,1,0,1,0,1,1,0,0
41387,0.085798793,46,398,0,20,11,92,1,0,0,1,0,1,0,1,0,1,0,0
75816,0.100389464,16,312,0,11,2,69,1,0,0,0,1,1,0,1,0,1,0,0
3642,0.077792907,54,689,0,13,0,93,1,0,0,1,0,1,0,0,1,1,0,0
43137,0.070150639,38,656,0,6,6,151,0,1,0,0,1,0,1,1,0,0,0,1
80832,0.093109846,35,310,1,6,0,160,0,0,1,0,1,0,1,1,0,1,0,0
56561,0.081176589,18,380,0,18,5,72,0,0,1,0,0,1,0,0,0,0,0,0
63260,0.082744917,17,560,0,5,9,154,0,1,0,1,0,0,0,0,1,0,1,0
16438,0.06748593,57,305,0,2,3,54,0,1,0,0,0,1,0,0,0,0,0,1
49442,0.054234918,44,757,0,15,6,84,1,0,0,0,1,0,0,1,0,0,1,0
3994,0.083542136,28,672,0,15,6,135,1,0,0,1,0,0,0,0,1,0,1,0
2813,0.093574431,57,780,0,17,14,65,0,0,0,1,0,1,0,0,1,1,0,0
94027,0.076612899,53,521,1,4,6,137,0,0,0,0,0,0,0,1,0,0,1,0
85381,0.101546443,41,380,0,19,13,132,0,1,0,1,0,0,1,0,0,0,0,0
56276,0.069441255,19,814,1,28,5,48,1,0,0,1,0,1,0,1,0,1,0,0
42243,0.064179433,51,359,1,3,6,173,0,1,0,1,0,0,1,0,1,0,0,1
63912,0.078991545,57,520,0,15,7,123,1,0,0,0,1,0,1,0,1,0,0,0
61272,0.078761111,18,648,0,3,2,128,1,0,0,0,0,1,0,1,0,0,0,1
43051,0.091549531,17,527,1,23,4,159,0,1,0,0,1,1,0,1,0,1,0,0
79854,0.068375558,15,589,0,12,13,157,0,1,0,0,0,1,0,1,0,1,0,0
83736,0.100521414,12,592,0,13,9,88,0,0,1,0,1,0,1,1,0,0,0,1
66618,0.109503754,26,492,0,16,10,77,0,0,1,0,1,1,0,0,0,0,1,0
2920,0.07941284,42,773,1,2,8,155,0,0,0,0,1,0,1,0,0,0,0,1
78219,0.098745656,36,556,0,24,7,32,0,1,0,0,1,0,0,0,0,0,0,0
77872,0.064152544,58,805,0,2,5,121,0,0,0,0,0,1,0,0,0,0,1,0
82132,0.096128323,44,687,0,16,12,171,0,1,0,1,0,0,1,0,1,1,0,0
3093,0.095709146,46,697,0,12,8,144,0,1,0,0,0,1,0,0,1,0,0,0
13905,0.092951559,16,665,0,20,13,145,0,1,0,1,0,0,1,0,0,0,0,0
25351,0.079766554,16,589,0,19,9,35,0,0,1,0,0,0,1,1,0,1,0,0
31981,0.035686266,47,608,1,9,12,65,0,0,0,0,0,0,0,0,1,0,1,0
74903,0.070374093,28,577,1,28,4,58,0,1,0,0,0,1,0,1,0,1,0,0
71821,0.07061126,25,763,0,23,1,170,0,0,0,0,0,0,1,0,0,0,0,0
83289,0.065326176,40,488,1,26,14,165,0,0,0,0,1,1,0,0,1,0,0,0
85021,0.081833645,19,477,0,11,8,172,0,0,1,0,0,0,1,0,1,0,0,0
79513,0.073715548,45,827,0,26,13,62,0,0,1,0,0,0,0,0,1,1,0,0
20874,0.06763082,51,674,0,8,4,118,0,1,0,1,0,0,1,0,1,0,0,1
51931,0.064117998,12,753,0,25,7,173,1,0,0,0,1,0,1,0,0,0,0,0
8674,0.069267305,40,516,0,20,7,114,0,0,0,0,1,1,0,0,1,0,0,0
51516,0.096822488,47,341,0,0,3,130,0,0,1,0,0,0,0,0,0,0,1,0
95574,0.070084624,48,493,0,3,3,110,0,0,0,0,0,0,1,0,1,0,0,1
61686,0.072275919,40,626,1,18,13,63,1,0,0,0,1,1,0,0,0,0,1,0
95851,0.073149536,16,672,0,5,0,156,0,0,0,0,1,0,1,0,0,0,0,0
70212,0.085084903,43,764,0,14,4,134,0,1,0,0,0,1,0,1,0,0,0,1
3426,0.086843742,35,462,0,17,14,51,0,0,0,0,0,0,0,0,0,0,1,0
91009,0.034330152,30,575,0,4,8,80,0,0,1,0,0,0,0,1,0,1,0,0
69498,0.095324528,23,663,1,7,11,33,0,1,0,1,0,1,0,0,1,0,1,0
30943,0.101545521,12,779,1,10,4,30,0,1,0,0,1,0,0,1,0,0,0,1
67395,0.064247202,18,759,0,4,4,46,1,0,0,1,0,1,0,0,0,0,1,0
45816,0.065415526,28,564,1,20,13,37,0,1,0,0,1,1,0,1,0,0,0,1
5138,0.073246199,45,838,0,7,5,96,0,0,1,0,1,0,0,0,1,0,0,1
92176,0.06865994,54,685,0,10,5,122,1,0,0,0,1,0,0,1,0,0,1,0
76945,0.083358903,18,384,0,20,7,147,0,1,0,0,1,1,0,0,0,0,1,0
5017,0.050802121,28,615,0,19,13,115,1,0,0,0,1,1,0,0,0,1,0,0
11451,0.063231086,14,542,1,9,0,95,0,0,0,0,0,0,0,0,1,0,1,0
63956,0.103087958,40,768,0,8,14,31,0,1,0,1,0,0,0,0,1,0,0,1
94863,0.0660767,33,641,0,1,4,46,0,0,1,1,0,1,0,1,0,0,0,0
11278,0.098651424,49,476,1,16,8,102,0,0,1,0,1,1,0,0,1,0,1,0
91480,0.085330073,54,429,0,3,14,137,0,1,0,1,0,1,0,0,0,0,1,0
44764,0.052860984,40,382,0,25,2,136,0,0,0,1,0,0,0,1,0,0,0,1
2134,0.089529938,53,659,0,11,14,163,1,0,0,0,0,0,1,1,0,0,0,0
63943,0.07823499,16,387,0,18,10,130,0,0,1,0,1,1,0,1,0,1,0,0
96667,0.073167994,41,831,1,24,6,74,0,0,1,0,0,0,1,1,0,0,0,0
55318,0.083674356,34,770,0,18,6,30,1,0,0,1,0,0,0,0,1,0,0,1
61128,0.087119502,32,797,1,18,11,109,1,0,0,0,1,0,1,1,0,0,0,1
89056,0.090613877,37,806,1,25,11,80,0,0,1,0,1,0,1,1,0,0,0,1
22869,0.097673793,58,653,1,28,9,168,1,0,0,0,1,1,0,1,0,0,0,1
6039,0.086122039,32,715,0,6,2,51,0,1,0,0,1,0,1,0,0,0,0,0
22281,0.059365489,31,350,0,12,14,158,0,0,1,0,1,0,0,0,0,0,0,0
11442,0.072895318,34,362,0,27,6,106,0,0,1,0,1,1,0,0,1,0,0,0
74788,0.124145725,15,388,0,1,2,78,0,0,1,0,0,0,1,0,0,0,1,0
28586,0.090867366,32,489,0,26,14,139,0,1,0,0,0,0,1,0,0,0,0,1
54053,0.11553931,32,647,1,7,5,78,0,0,1,1,0,0,1,0,1,0,1,0
51489,0.100931511,12,837,0,5,7,121,1,0,0,0,1,0,1,0,1,0,1,0
84104,0.083627031,26,475,0,27,7,42,0,0,1,0,1,1,0,1,0,0,1,0
87346,0.084521106,28,663,0,10,5,123,0,1,0,0,0,1,0,1,0,1,0,0
68087,0.079451299,25,782,0,27,1,171,0,1,0,1,0,1,0,0,1,0,1,0
13625,0.053932931,30,418,1,29,0,98,0,0,0,1,0,0,0,1,0,0,0,1
35397,0.080270709,45,468,0,8,2,75,0,0,1,0,1,0,0,1,0,0,1,0
59671,0.098160118,17,446,0,7,13,44,0,1,0,1,0,1,0,1,0,0,0,1
92785,0.0710054,56,736,0,19,2,116,0,0,0,1,0,1,0,0,1,1,0,0
67897,0.086179295,17,738,0,23,6,165,0,0,1,0,1,0,0,0,0,0,0,0
27149,0.092773866,16,488,0,19,3,151,0,1,0,0,1,0,1,0,0,0,0,1
61030,0.066354793,18,459,0,26,1,40,0,1,0,0,1,1,0,0,1,0,1,0
70906,0.073230457,44,701,0,14,1,139,0,0,1,0,0,1,0,0,1,0,0,1
6283,0.064731328,24,317,0,20,11,134,0,0,1,0,1,0,1,1,0,0,1,0
8610,0.067667516,12,439,1,26,6,60,0,0,0,1,0,0,0,0,1,0,0,0
44326,0.060685921,24,414,0,25,7,133,0,0,1,0,0,0,0,0,1,0,0,1
15924,0.066493273,54,627,0,10,10,95,0,0,1,1,0,1,0,0,1,0,1,0
77162,0.101291835,38,524,0,14,4,137,1,0,0,0,0,0,1,0,1,0,0,1
1869,0.066267845,18,738,0,22,1,141,0,0,1,0,1,0,0,1,0,0,0,0
98088,0.081896888,14,849,0,21,2,90,0,1,0,1,0,0,1,1,0,0,0,0
2014,0.072456969,36,685,0,4,0,37,0,0,0,0,0,0,1,0,1,0,0,0
11103,0.097682989,44,820,0,15,14,94,0,0,0,1,0,1,0,0,1,0,0,1
83522,0.099667434,51,552,0,1,9,46,0,0,0,0,1,0,1,0,0,0,0,1
97007,0.09296105,28,397,0,29,3,144,0,1,0,0,0,0,1,0,0,0,1,0
34458,0.084592018,56,370,0,14,6,81,0,0,1,1,0,0,1,0,1,0,0,0
91605,0.076534107,25,746,0,4,9,92,0,1,0,0,0,0,1,0,0,0,1,0
83409,0.062121879,48,389,0,14,11,90,1,0,0,0,1,0,1,0,0,0,0,1
24248,0.109152933,34,729,0,25,8,106,0,0,0,0,0,1,0,1,0,1,0,0
90160,0.068604905,35,518,0,22,2,148,0,0,1,0,0,0,0,1,0,0,0,0
44516,0.089954695,40,406,0,10,3,119,0,0,1,1,0,0,0,1,0,0,1,0
30061,0.095893484,49,775,0,28,11,61,0,0,0,0,0,0,1,0,0,0,0,0
25170,0.071670793,38,753,0,5,5,138,1,0,0,0,1,1,0,0,1,0,1,0
9024,0.095570188,49,843,0,5,0,64,1,0,0,1,0,1,0,1,0,0,1,0
83214,0.091463198,51,425,0,4,4,45,0,0,1,0,0,0,1,0,0,1,0,0
86947,0.105919458,56,446,0,29,9,166,0,1,0,0,1,0,1,0,1,0,0,1
44803,0.072959803,34,579,0,29,14,48,0,0,0,0,1,0,0,1,0,0,0,0
20296,0.06071204,42,323,0,24,13,69,0,1,0,0,0,0,0,0,0,0,0,1
92829,0.072417654,47,419,0,0,4,138,0,0,1,0,0,0,0,1,0,0,1,0
93708,0.083132803,28,596,0,19,9,160,0,0,0,1,0,0,1,0,0,0,0,1
87664,0.080873191,48,381,0,6,8,130,1,0,0,0,1,0,0,1,0,1,0,0
19257,0.074098432,14,747,1,15,8,101,1,0,0,0,1,1,0,0,0,0,0,1
13855,0.051362038,47,769,0,16,12,99,1,0,0,0,1,1,0,0,1,0,1,0
86178,0.087057245,16,722,0,28,0,34,0,0,1,0,0,0,1,1,0,0,1,0
21025,0.109585167,57,844,0,27,2,56,1,0,0,0,0,0,1,1,0,1,0,0
5458,0.086963769,26,323,0,26,12,67,0,0,0,0,0,0,0,0,0,0,0,0
64610,0.089137033,17,360,0,14,3,118,0,0,0,1,0,1,0,0,1,1,0,0
71843,0.08858668,21,383,0,19,11,100,0,0,0,0,1,0,0,0,1,0,0,0
84961,0.0859557,43,524,0,21,0,107,0,0,0,0,1,1,0,1,0,0,1,0
50831,0.09397499,34,485,0,9,8,157,1,0,0,0,0,0,0,0,0,0,0,1
44427,0.085930605,59,674,0,7,1,87,0,0,0,1,0,0,1,1,0,0,1,0
94809,0.075309842,28,371,0,22,14,125,0,0,1,1,0,1,0,0,0,1,0,0
39506,0.068060166,57,373,0,27,4,92,0,0,0,1,0,1,0,0,1,1,0,0
6668,0.076265395,31,640,1,8,13,48,1,0,0,1,0,1,0,1,0,0,0,1
92470,0.084711942,55,452,1,22,12,123,1,0,0,1,0,0,0,0,0,1,0,0
48195,0.075258756,52,395,1,18,2,143,0,1,0,0,0,0,0,0,1,0,1,0
74233,0.08471508,26,744,0,9,14,82,0,0,0,0,0,0,0,0,0,0,0,1
25417,0.086587252,55,409,1,19,3,126,1,0,0,0,0,1,0,1,0,0,0,0
82982,0.092497691,57,757,0,2,14,40,0,1,0,0,1,0,1,0,0,1,0,0
11751,0.099241925,33,350,0,24,3,149,0,0,1,1,0,0,0,1,0,0,0,0
47218,0.081170111,17,676,1,10,10,134,0,0,0,1,0,1,0,0,1,0,0,1
8352,0.060383352,15,372,1,10,1,39,1,0,0,0,1,0,0,0,0,1,0,0
80052,0.074823439,34,511,0,7,10,115,1,0,0,1,0,1,0,0,1,0,0,1
89835,0.080660939,55,731,0,9,1,49,0,0,0,1,0,1,0,0,1,1,0,0
98493,0.052463469,56,467,0,28,7,176,0,1,0,1,0,0,0,1,0,1,0,0
29927,0.100829968,30,630,1,8,1,117,0,0,0,1,0,1,0,1,0,1,0,0
42094,0.082135669,56,793,0,9,14,159,0,0,1,1,0,0,0,0,1,0,0,1
55122,0.085720293,42,442,0,9,13,175,0,0,1,0,0,1,0,1,0,0,0,1
30493,0.100482897,55,744,0,17,9,111,0,0,0,1,0,0,1,0,1,0,1,0
93247,0.070547858,14,693,0,4,6,31,0,1,0,0,0,0,1,1,0,0,1,0
74539,0.088610629,39,811,0,4,0,76,0,0,1,0,0,0,1,1,0,0,0,1
32707,0.078352038,14,627,0,6,0,148,0,0,0,0,0,0,1,0,0,0,0,1
69814,0.077238697,25,558,0,19,9,76,0,1,0,0,0,0,0,0,0,1,0,0
8296,0.068417114,29,736,0,19,2,108,0,1,0,0,1,1,0,1,0,0,1,0
26398,0.104984048,38,648,0,7,2,153,1,0,0,0,0,1,0,0,1,0,1,0
36842,0.074367499,21,814,0,16,10,118,0,0,1,0,1,0,1,0,1,0,0,1
14261,0.090491964,26,748,1,5,8,111,0,0,0,0,1,0,1,0,1,0,1,0
77709,0.051874889,30,698,0,24,13,50,0,0,1,0,0,1,0,1,0,0,0,1
96985,0.097699828,20,513,1,12,14,61,0,1,0,1,0,1,0,1,0,0,1,0
57704,0.095783167,15,845,0,12,1,48,1,0,0,1,0,1,0,0,1,0,0,0
68173,0.081461512,26,588,0,12,3,175,0,0,1,0,0,0,1,0,0,0,0,0
32781,0.076595863,59,558,0,15,2,53,0,0,0,0,0,1,0,0,0,0,1,0
14652,0.086,19,557,0,1,6,135,0,0,1,0,1,0,1,0,1,0,0,1
6103,0.11433186,12,687,0,4,14,122,0,1,0,0,1,0,1,1,0,0,0,0
26500,0.05355145,18,844,0,9,5,114,1,0,0,1,0,0,1,1,0,1,0,0
36529,0.091730411,42,564,0,9,8,178,0,0,1,0,1,1,0,0,1,0,0,1
